"Usuario","Total Tests","Tests Exitosos","Tests Fallidos","Tasa Exito %","Tiempo Promedio Paso (min)","Maquinas Usadas","Pasos Lentos"
"sergio.anaya","50","46","4","92","0,18","1","745"
