"MÃ¡quina","Usuario","Total Tests","Tests Exitosos","Tests Fallidos","Tasa Ã‰xito %","Tiempo Promedio Paso (min)"
"ANKCRM38M","sergio.anaya","50","46","4","92","0,18"
